sequence,AccelerometerX,AccelerometerY,AccelerometerZ
1065,-117,4098,516
1066,-117,4008,489
1067,-135,4005,489
1068,-186,4005,456
1069,-186,3984,396
1070,-234,3984,396
1071,-234,4002,486
1072,-231,3975,486
1073,-246,3975,504
1074,-246,3981,510
1075,-195,4014,510
1076,-195,4014,456
1077,-180,4095,456
1078,-171,4095,486
1079,-171,4131,519
1080,-201,4104,519
1081,-201,4104,510
1082,-258,4038,510
1083,-255,4038,561
1084,-255,4059,456
1085,-309,4107,456
1086,-309,4107,489
1087,-267,4074,489
1088,-264,4074,531
1089,-264,4035,576
1090,-270,4032,576
1091,-270,4032,504
1092,-252,4032,504
1093,-339,4032,549
1094,-339,4041,531
1095,-297,4002,531
1096,-297,4002,564
1097,-339,3972,564
1098,-357,3972,594
1099,-357,4038,630
1100,-282,4116,630
1101,-282,4116,630
1102,-288,4131,630
1103,-342,4131,630
1104,-342,4077,615
1105,-339,3993,615
1106,-357,3993,549
1107,-357,3966,549
1108,-321,3966,489
1109,-321,3999,576
1110,-393,4011,576
1111,-360,4011,594
1112,-360,3972,594
1113,-387,3972,549
1114,-387,4014,480
1115,-435,4038,480
1116,-474,4038,450
1117,-474,4083,450
1118,-525,4083,375
1119,-525,4080,384
1120,-513,4002,384
1121,-513,4002,330
1122,-513,3978,339
1123,-492,3978,339
1124,-492,3999,366
1125,-594,4038,366
1126,-585,4038,273
1127,-585,4026,264
1128,-564,4026,264
1129,-564,4038,354
1130,-567,4032,354
1131,-549,4032,288
1132,-549,4131,294
1133,-513,4131,294
1134,-513,4125,228
1135,-510,4107,228
1136,-447,4107,288
1137,-447,4017,444
1138,-477,4017,444
1139,-477,4026,474
1140,-513,4089,474
1141,-561,4089,549
1142,-561,4065,606
1143,-546,4062,606
1144,-546,4062,501
1145,-405,4089,501
1146,-291,4089,564
1147,-291,4113,504
1148,-282,4155,504
1149,-282,4155,516
1150,-303,4179,516
1151,-321,4179,525
1152,-321,4191,600
1153,-255,4203,600
1154,-255,4203,516
1155,-255,4200,516
1156,-258,4200,501
1157,-258,4230,516
1158,-303,4203,516
1159,-303,4203,531
1160,-240,4128,531
1161,-201,4128,441
1162,-201,4086,339
1163,-186,4068,339
1164,-186,4068,369
1165,-132,4041,369
1166,-66,4041,441
1167,-66,4047,414
1168,9,4017,414
1169,3,4017,426
1170,3,3999,426
1171,-99,3999,465
1172,-99,4002,540
1173,-162,3996,540
1174,-195,3996,594
1175,-195,3978,594
1176,-111,3978,624
1177,-111,3903,630
1178,-66,3963,630
1179,-78,3963,681
1180,-78,4002,681
1181,-81,4002,687
1182,-81,4059,777
1183,36,4161,777
1184,198,4161,792
1185,198,3951,780
1186,162,3951,780
1187,162,3894,630
1188,-84,3963,630
1189,-201,3963,750
1190,-201,4029,846
1191,-231,4029,846
1192,-231,4080,825
1193,-315,4125,825
1194,-327,4125,771
1195,-327,4092,747
1196,-246,4092,747
1197,-246,4221,642
1198,-153,4149,642
1199,-111,4149,576
1200,-111,4032,549
1201,-102,4032,549
1202,-102,3783,489
1203,-99,3588,489
1204,36,3588,420
1205,36,3630,390
1206,156,3630,390
1207,156,3702,321
1208,255,3861,321
1209,276,3861,456
1210,276,3912,384
1211,156,4065,384
1212,156,4065,459
1213,-30,4161,459
1214,-129,4161,390
1215,-129,4182,336
1216,-231,4308,336
1217,-231,4308,228
1218,-126,4464,228
1219,-9,4464,255
1220,-9,4506,324
1221,9,4479,324
1222,9,4479,234
1223,-75,4422,234
1224,-141,4422,153
1225,-141,4383,78
1226,-228,4431,78
1227,-228,4431,45
1228,-150,4359,45
1229,-114,4359,-42
1230,-114,4293,-33
1231,-117,4227,-33
1232,-99,4227,-87
1233,-99,4152,-87
1234,-174,4152,-117
1235,-174,4119,-117
1236,-153,4065,-117
1237,-153,4065,-177
1238,-153,4053,-177
1239,-102,4053,-177
1240,-102,4017,-207
1241,-96,4056,-207
1242,-201,4056,-168
1243,-201,4080,-168
1244,-300,4080,-201
1245,-300,4017,-183
1246,-324,4014,-183
1247,-345,4014,-237
1248,-345,4005,-237
1249,-381,4005,-252
1250,-381,4065,-237
1251,-357,4041,-237
1252,-357,4041,-222
1253,-357,4050,-222
1254,-351,4050,-237
1255,-351,4044,-237
